w1,w2,Mean_Loss,CVaR,Variance,CVaR_Variance
1.414519425042018,6.129584175182079,15.771753756403339,94.10877576206528,646.9893046637853,121747.86398756625
1.5088207200448194,6.129584175182079,15.870028584204864,94.48794343506702,650.1138847323369,121988.80846764645
1.6031220150476206,6.129584175182079,15.957761722695214,94.60236498058944,649.0776004608612,121094.34273346882
1.697423310050422,6.129584175182079,16.05793652973179,94.8477640852156,651.6699960081728,121191.99107382532
1.791724605053223,6.129584175182079,16.151216652854004,94.9796019057971,650.5145011106655,120259.05021824155
1.8860259000560242,6.129584175182079,16.242433408956632,95.3201116504546,655.9879802684959,121572.48428046067
1.9803271950588255,6.129584175182079,16.355919188273916,95.78632017907461,669.4532853652396,125682.85794453415
2.0746284900616265,6.129584175182079,16.457171098800234,96.06875372931589,667.2002592005872,123816.10366573531
2.168929785064428,6.129584175182079,16.562363690706388,96.43003033555283,669.4634020208276,123562.78554003687
2.263231080067229,6.129584175182079,16.66434347414807,96.76506795444428,676.4927235137513,125335.76324613103
2.35753237507003,6.129584175182079,16.769649659655265,97.00812569202614,679.1900727665551,125324.3357775664
2.4518336700728316,6.129584175182079,16.88381018527292,97.51225013108376,686.1733662282356,126663.6880805852
2.5461349650756326,6.129584175182079,16.974094400283672,97.73993840272038,679.5921210148658,123107.34240551478
2.6404362600784337,6.129584175182079,17.095549666628347,98.26338340093412,688.7800215851285,125141.05987036397
2.734737555081235,6.129584175182079,17.187751549618604,98.5840248090548,695.2231989255283,126762.02866840462
2.829038850084036,6.129584175182079,17.300014870583478,99.06420723210599,697.7035543188321,126123.35046672665
2.9233401450868377,6.129584175182079,17.410805462502204,99.36466676414665,695.1359747050028,123763.6412422412
3.0176414400896387,6.129584175182079,17.5133972670717,99.74541103570256,711.0443783896318,128866.8410776991
3.11194273509244,6.129584175182079,17.624297075577758,100.37618510095638,717.0896997422122,129708.3484656579
3.2062440300952413,6.129584175182079,17.75578919590874,101.16066678795923,729.6085216865683,132287.73320081114
3.3005453250980423,6.129584175182079,17.84668935038373,101.212658980533,725.6173531559917,129915.7864074325
0.0,6.22388547018488,14.672331443278837,94.5929476680001,667.8016229847436,126831.04999472128
0.09430129500280121,6.22388547018488,14.743454494870507,94.60701270167468,661.5617687807795,124873.94718400302
0.18860259000560242,6.22388547018488,14.828484658928078,94.57646377550489,661.0048333466959,125097.67286106457
0.28290388500840363,6.22388547018488,14.901573701010951,94.40794440859551,651.7517504941221,122006.82735030804
0.37720518001120484,6.22388547018488,14.96199230970516,94.20992958079827,655.1027314996312,124173.65386898526
0.47150647501400605,6.22388547018488,15.058061620399222,94.3650031459162,656.1349143138253,124504.96329977139
0.5658077700168073,6.22388547018488,15.151511452921671,94.66979761233095,664.0755734081525,127249.42318352028
0.6601090650196084,6.22388547018488,15.208989474951077,94.30871409616663,653.2785345526987,123664.80717715694
0.7544103600224097,6.22388547018488,15.297677597623155,94.46415443254774,662.0999933171287,127108.20614822737
0.848711655025211,6.22388547018488,15.39099045130234,94.49727212998988,655.0052056660275,124057.56426640517
0.9430129500280121,6.22388547018488,15.477644537645585,94.68876552880441,656.4886562028175,124271.86873507056
1.0373142450308133,6.22388547018488,15.569729190950351,94.8208814651599,663.6710349829201,126839.58379524166
1.1316155400336145,6.22388547018488,15.668516612013164,95.10073724725072,660.8572830646291,124947.99075164579
1.2259168350364158,6.22388547018488,15.751328122536796,95.04822901288051,659.6651709077513,124399.31768125661
1.3202181300392168,6.22388547018488,15.839609355309483,95.28973738847105,661.1932917209314,124413.98023638784
1.414519425042018,6.22388547018488,15.937120171418774,95.41234757861179,664.053704884176,125096.27648052666
1.5088207200448194,6.22388547018488,16.040166587473202,95.57233743153549,667.4244530399787,125655.0911062688
1.6031220150476206,6.22388547018488,16.141621273756314,96.0582664396791,684.1196970480262,131341.69453405694
1.697423310050422,6.22388547018488,16.232324163861485,96.1710789094167,684.3374015415208,130897.96734966173
1.791724605053223,6.22388547018488,16.330025108218038,96.35364570773436,677.3355461450482,127266.71182898269
1.8860259000560242,6.22388547018488,16.418249769824936,96.43922777677861,671.848046064541,124706.53537648737
1.9803271950588255,6.22388547018488,16.53005222892846,96.91154284945321,679.6725250913864,126409.46540459181
2.0746284900616265,6.22388547018488,16.648961805201022,97.36845414159606,681.8294769091377,125778.78945557812
2.168929785064428,6.22388547018488,16.735292738198563,97.49832213916937,683.0162372613128,125560.06488340515
2.263231080067229,6.22388547018488,16.82903654970976,97.73194191272997,687.4041758588529,126569.64725937317
2.35753237507003,6.22388547018488,16.941705449499743,98.11538413377808,696.8234239608655,129038.4426035625
2.4518336700728316,6.22388547018488,17.052497327996424,98.63151514539558,698.5702751210654,128280.0886897644
2.5461349650756326,6.22388547018488,17.151679560994996,99.00352295178558,709.9814510285585,131627.76846716364
2.6404362600784337,6.22388547018488,17.26162845050819,99.38865462322747,704.86433807655,128333.43129066414
2.734737555081235,6.22388547018488,17.36580259460657,99.73305299347797,713.575040866843,130574.78251916514
2.829038850084036,6.22388547018488,17.4894349159412,100.18771490565865,719.3794781523573,131270.25284392305
2.9233401450868377,6.22388547018488,17.601887493150375,100.74868725339277,723.8113180399699,131548.2445405384
3.0176414400896387,6.22388547018488,17.69581299534873,100.98986879226447,721.6030560177834,129581.8469815694
3.11194273509244,6.22388547018488,17.82395013876556,101.6630068007494,739.6386594562058,134701.74835913978
3.2062440300952413,6.22388547018488,17.929185195248813,102.00623597368889,740.8202798618821,133840.5579160578
0.0,6.318186765187681,14.817648739842209,95.69543782379543,696.2060475348275,135029.4992881918
0.09430129500280121,6.318186765187681,14.894905159876961,95.64157832935115,674.9186880645149,127091.93957065573
0.18860259000560242,6.318186765187681,14.973844639184072,95.58613889196782,678.8360360472411,129202.47588480629
0.28290388500840363,6.318186765187681,15.042054624366234,95.54330839026797,678.4854202611677,129751.32549311251
0.37720518001120484,6.318186765187681,15.137132762727427,95.62516458568831,675.5467956757886,128515.19879415364
0.47150647501400605,6.318186765187681,15.22174391501074,95.64324413582582,678.0117237413572,129719.14663926704
0.5658077700168073,6.318186765187681,15.296258492976758,95.55265986646852,669.2291389129988,126503.2802542248
0.6601090650196084,6.318186765187681,15.37949751911193,95.60345834653904,679.3696979082471,130639.48015950473
0.7544103600224097,6.318186765187681,15.45774283026636,95.60845659761549,675.3391286558729,129157.80377982874
0.848711655025211,6.318186765187681,15.561985641119298,95.91813561461089,678.6049924455014,129707.66872097242
0.9430129500280121,6.318186765187681,15.626695377529556,95.72316934739752,670.5686064975129,126983.84067743746
1.0373142450308133,6.318186765187681,15.734780552237037,95.85245339445285,667.2900467791502,124978.02734030818
1.1316155400336145,6.318186765187681,15.815156320813573,95.90885121679791,669.5066660806218,125851.80588086
1.2259168350364158,6.318186765187681,15.91268176310862,96.25558176792418,680.3000772407817,129558.40757398611
1.3202181300392168,6.318186765187681,16.029108813809792,96.59748976852143,692.5363890232577,133195.1415011804
1.414519425042018,6.318186765187681,16.109580926376765,96.59334590222574,681.0775454601891,128479.68655730571
1.5088207200448194,6.318186765187681,16.1922104575389,96.61547537899516,679.4596193667705,127683.6697777449
1.6031220150476206,6.318186765187681,16.311328363004847,97.01863941067792,682.0142470914847,127288.2058617732
1.697423310050422,6.318186765187681,16.39995494636517,97.24891452074067,684.7903621037857,127741.19380156888
1.791724605053223,6.318186765187681,16.509318792711827,97.53107840936948,686.2395193044453,127346.47497601584
1.8860259000560242,6.318186765187681,16.59293154049875,97.65387223528832,684.9591336562532,126362.67513169828
1.9803271950588255,6.318186765187681,16.711645589504858,98.13293122000786,702.2740967284382,131906.7054377542
2.0746284900616265,6.318186765187681,16.81130380339975,98.38945733683012,695.9430284419652,128351.53341099237
2.168929785064428,6.318186765187681,16.913710036939836,98.75009944637424,706.1838794081162,131316.98605883622
2.263231080067229,6.318186765187681,17.03882933503304,99.32172744828463,709.4380840817204,131013.5129540729
2.35753237507003,6.318186765187681,17.126783336170227,99.5304740505162,711.0204867312624,130899.77751907997
2.4518336700728316,6.318186765187681,17.230868838434827,99.69716268640849,712.6949866897644,130580.58210197325
2.5461349650756326,6.318186765187681,17.34368994098288,100.18672311017535,715.9820628237353,130429.19288857743
2.6404362600784337,6.318186765187681,17.436370542321484,100.42832220786862,721.3029473718934,131549.7822791016
2.734737555081235,6.318186765187681,17.563991213751848,101.03163544142299,727.9539412988327,132321.75658329012
2.829038850084036,6.318186765187681,17.67702642315476,101.44709520217975,738.3497260879562,135132.8800321734
2.9233401450868377,6.318186765187681,17.776914272530373,101.81995074565933,738.3657493054689,133902.90471582304
3.0176414400896387,6.318186765187681,17.875820692238964,102.17474932012584,736.8052182451383,131909.14673200325
3.11194273509244,6.318186765187681,17.998156030679116,102.74794997912306,753.6873060002182,136831.02766640348
