w1,w2,Mean_Loss,CVaR,Variance,CVaR_Variance
0.848711655025211,0.5658077700168073,11.327113448001153,72.6123469915476,391.6289357012596,75089.24197538923
0.9430129500280121,0.5658077700168073,10.955638307757955,69.29029889449409,363.1945531406023,70316.2477867773
1.0373142450308133,0.5658077700168073,10.902948426062437,69.57860933050142,347.1206384836056,63467.424604570864
1.1316155400336145,0.5658077700168073,10.844779468429977,69.26724612949633,342.8944745176668,61860.928242115806
1.2259168350364158,0.5658077700168073,10.597021511105122,67.14956250637819,331.84130702397005,62588.08352514457
1.3202181300392168,0.5658077700168073,10.540056370217505,67.17993610458447,312.53530933930335,54264.46468756111
1.414519425042018,0.5658077700168073,10.441970108333345,66.67514473057517,327.29074563950144,62247.61062886898
1.5088207200448194,0.5658077700168073,10.300276890138244,65.56799819383481,322.6482365067971,62194.38891206823
1.6031220150476206,0.5658077700168073,10.17906265755204,64.14071204421089,286.9884217801368,49336.1418405078
1.697423310050422,0.5658077700168073,10.11515202284287,64.75090342326361,315.4860776777816,61494.71310001016
1.791724605053223,0.5658077700168073,10.04809101140184,64.51620093071224,306.47009664156184,58131.13473332438
1.8860259000560242,0.5658077700168073,10.007180706992752,63.94820528728951,299.02757743643747,55680.99712314899
1.9803271950588255,0.5658077700168073,9.871951639421392,62.28621769830849,281.823066692821,51176.49548593804
2.0746284900616265,0.5658077700168073,9.80853139874736,62.53527269888771,278.8554593310046,50314.461392588164
2.168929785064428,0.5658077700168073,9.76925437055851,62.788249077312656,306.2507356703287,61221.70084986854
2.263231080067229,0.5658077700168073,9.749094842871157,62.82965844087329,291.58129178604554,55121.75535814286
2.35753237507003,0.5658077700168073,9.673370147573088,61.64700215858509,276.354862989561,51037.16154264112
2.4518336700728316,0.5658077700168073,9.629804453411445,61.50582147025585,268.64092015080024,48421.805273290614
2.5461349650756326,0.5658077700168073,9.624826761651839,61.479959141518414,269.01621907496957,47730.4605083028
2.6404362600784337,0.5658077700168073,9.535357149841085,61.739571453403386,290.5658581567327,57358.52729429277
2.734737555081235,0.5658077700168073,9.507992195395424,61.51469701918131,276.4907740082674,52034.2367340594
2.829038850084036,0.5658077700168073,9.558630781311734,62.527054715648454,332.1737674453252,72758.85690983057
2.9233401450868377,0.5658077700168073,9.47431316318128,61.21927761215436,288.463666398372,57333.43946165569
3.0176414400896387,0.5658077700168073,9.481941162952511,61.6418618829747,270.95073938378937,49443.15866618392
3.11194273509244,0.5658077700168073,9.531574230366456,62.375286223258506,311.2000513115146,64797.30979906896
3.2062440300952413,0.5658077700168073,9.494394232310958,61.99216972647992,296.9294090887922,59492.345277075525
3.3005453250980423,0.5658077700168073,9.445571252452913,61.25225590562546,283.03664800719054,54645.092116598025
3.394846620100844,0.5658077700168073,9.426373352268412,61.31309963109784,313.58143688765955,67467.46722303255
3.489147915103645,0.5658077700168073,9.425416990901375,61.8823082311996,290.4000135828089,57753.3622503089
3.583449210106446,0.5658077700168073,9.37679612896212,60.980524314089536,265.3588714388867,48368.06808552276
3.6777505051092474,0.5658077700168073,9.527994300723709,63.309903608585095,293.8470837874883,57209.036266523275
3.7720518001120484,0.5658077700168073,9.53692895338965,63.302122678497085,304.37870300931854,61678.71808738129
3.8663530951148495,0.5658077700168073,9.594858124941513,64.5020285993214,372.49828484513887,86771.84546719409
3.960654390117651,0.5658077700168073,9.535001844926237,63.15018719295752,303.5701739936248,61127.13199891824
4.0549556851204525,0.5658077700168073,9.5627029692205,63.534118963162406,330.68230439617156,71782.41907180358
4.149256980123253,0.5658077700168073,9.590555130751726,64.17753414414643,359.78798255914603,82480.66177903855
4.2435582751260545,0.5658077700168073,9.630730985210198,64.53507658453535,325.36896222684635,67863.88731082043
4.337859570128856,0.5658077700168073,9.739954760362401,66.84488820306794,412.93945074232835,100633.08469878377
4.432160865131657,0.5658077700168073,9.584614666682807,64.03254510243052,353.88628806310925,80211.48994940265
4.526462160134458,0.5658077700168073,9.803799054683516,66.38391786418026,343.71300057264114,72691.35030707566
4.62076345513726,0.5658077700168073,9.765653235076352,65.75465963541146,317.7343497931218,62998.38331192099
