w1,w2,Mean_Loss,CVaR,Variance,CVaR_Variance
2.5461349650756326,0.848711655025211,12.505542864942209,88.43202147670411,739.2206361204148,182584.3693527304
2.6404362600784337,0.848711655025211,12.470013682906496,88.9220221624237,731.3664958304797,180125.15091975767
2.734737555081235,0.848711655025211,12.580460530820488,90.80025127293922,795.5603031052996,202033.08279318284
2.829038850084036,0.848711655025211,12.697102319379663,93.45407117578995,1098.4426688820859,319468.8809194686
2.9233401450868377,0.848711655025211,12.721617521654865,93.36487479027285,837.2195773833123,214138.61053781546
3.0176414400896387,0.848711655025211,12.733779117086039,93.53361773631514,825.03369500854,207032.2986163081
3.11194273509244,0.848711655025211,12.890574973650496,96.3440625348399,1046.5411460919156,291648.32888573105
3.2062440300952413,0.848711655025211,13.139463206276243,99.08848401091612,1087.1688211419253,301609.65395254584
3.3005453250980423,0.848711655025211,13.11897625498062,99.76287388514012,1119.5982103035071,313317.68082081503
3.394846620100844,0.848711655025211,13.148349875648547,100.63631054801087,1130.9624494695124,317067.6523643619
3.489147915103645,0.848711655025211,13.165701138811107,100.11726793075354,1038.9571171256848,278871.02303685254
3.583449210106446,0.848711655025211,13.492108695049284,105.29700175073796,1539.4133972119464,470120.4609895649
3.6777505051092474,0.848711655025211,13.507911260727477,106.18007751467167,1295.633109419785,371543.06038235856
3.7720518001120484,0.848711655025211,13.436215020925626,104.07503009811293,1087.719531930257,290531.8831261246
3.8663530951148495,0.848711655025211,13.580677031722695,106.58867308141728,1288.5115419297015,366315.38084831065
3.960654390117651,0.848711655025211,13.693236705730026,107.78325436931864,1381.5264838093535,398894.54408064706
4.0549556851204525,0.848711655025211,13.96594385174517,114.34959048369019,1888.5760237462691,593721.5532124407
4.149256980123253,0.848711655025211,13.998526611498269,112.3114504648415,1439.4827139804092,413338.1222382489
4.2435582751260545,0.848711655025211,13.978754661844913,112.98177414002078,1588.59932998205,472842.3797094023
4.337859570128856,0.848711655025211,14.235839452697434,116.20599174785147,1830.5058865239332,560371.0238524821
4.432160865131657,0.848711655025211,14.549184218221768,120.35276135268802,2083.5257828281146,652908.2295483216
4.526462160134458,0.848711655025211,14.395443136380473,117.35216539348016,1840.8270777280848,558999.6833303698
4.62076345513726,0.848711655025211,14.992644332304703,127.95904894399428,2810.035930303873,929219.8604222607
4.71506475014006,0.848711655025211,14.813079548154388,124.35062602167957,1862.0895362182305,553924.7702294893
4.809366045142862,0.848711655025211,14.979075021886217,127.17453522961941,2747.8835544480235,901377.2328244337
4.903667340145663,0.848711655025211,15.147012263922365,128.83750686828307,2197.765358087476,676492.3306494512
4.997968635148464,0.848711655025211,15.04455331324048,125.4921979855755,1814.7276673486551,528305.7262173048
5.092269930151265,0.848711655025211,15.499658096527869,133.10751135530666,2690.497927641869,858830.1018230056
5.186571225154067,0.848711655025211,15.478761260460285,132.91023902109237,2282.1635759903747,698298.1873254158
5.280872520156867,0.848711655025211,15.695599788392105,135.0581991770091,2666.852200297816,844683.8358620676
